Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
16.754,0.000,0.000,73.77,35.60
16.754,0.000,0.000,73.77,35.60
16.777,0.000,0.000,75.18,35.88
16.777,0.000,0.000,75.18,35.88
16.781,0.000,0.000,76.72,35.24
16.781,0.000,0.000,76.72,35.24
16.796,0.000,0.000,78.20,34.44
16.796,0.000,0.000,78.20,34.44
16.828,0.000,0.000,79.47,33.91
16.828,0.000,0.000,79.47,33.91
16.830,0.000,0.000,80.45,34.32
16.830,0.000,0.000,80.45,34.32
16.845,0.000,0.000,81.16,35.18
16.845,0.000,0.000,81.16,35.18
16.874,0.000,0.000,81.66,36.94
16.874,0.000,0.000,81.66,36.94
16.880,0.000,0.000,81.86,39.50
16.880,0.000,0.000,81.86,39.50
16.893,0.000,0.000,81.90,42.45
16.893,0.000,0.000,81.90,42.45
16.912,0.000,0.000,81.88,45.24
16.912,0.000,0.000,81.88,45.24
16.956,0.000,0.000,81.77,47.64
16.956,0.000,0.000,81.77,47.64
16.956,0.000,0.000,81.54,51.46
16.956,0.000,0.000,81.54,51.46
16.959,0.000,0.000,81.10,53.96
16.959,0.000,0.000,81.10,53.96
16.978,0.000,0.000,80.47,56.41
16.978,0.000,0.000,80.47,56.41
16.988,0.000,0.000,79.49,61.03
16.988,0.000,0.000,79.49,61.03
17.005,0.000,0.000,77.94,67.82
17.005,0.000,0.000,77.94,67.82
17.028,0.000,0.000,76.05,75.01
17.028,0.000,0.000,76.05,75.01
17.037,0.000,0.000,73.98,83.91
17.037,0.000,0.000,73.98,83.91
17.054,0.000,0.000,71.85,93.41
17.054,0.000,0.000,71.85,93.41
17.103,0.000,0.000,69.65,99.89
17.103,0.000,0.000,69.65,99.89
17.103,0.000,0.000,67.48,100.00
17.103,0.000,0.000,67.48,100.00
17.105,0.000,0.000,65.47,100.00
17.105,0.000,0.000,65.47,100.00
17.127,0.000,0.000,63.63,100.00
17.127,0.000,0.000,63.63,100.00
17.132,0.000,0.000,61.75,100.00
17.132,0.000,0.000,61.75,100.00
17.148,0.000,0.000,59.76,100.00
17.148,0.000,0.000,59.76,100.00
17.177,0.000,0.000,57.69,100.00
17.177,0.000,0.000,57.69,100.00
17.180,0.000,0.000,55.65,100.00
17.180,0.000,0.000,55.65,100.00
17.196,0.000,0.000,53.75,100.00
17.197,0.000,0.000,53.75,100.00
17.239,0.000,0.000,51.86,100.00
17.239,0.000,0.000,51.86,100.00
17.256,0.000,0.000,49.76,97.10
17.256,0.000,0.000,49.76,97.10
17.256,0.000,0.000,47.47,99.68
17.256,0.000,0.000,47.47,99.68
17.268,0.000,0.000,45.07,98.80
17.268,0.000,0.000,45.07,98.80
17.280,0.000,0.000,42.80,97.45
17.280,0.000,0.000,42.80,97.45
17.293,0.000,0.000,40.66,95.73
17.293,0.000,0.000,40.66,95.73
17.309,0.000,0.000,38.67,93.73
17.309,0.000,0.000,38.67,93.73
17.329,0.000,0.000,36.85,91.58
17.329,0.000,0.000,36.85,91.58
17.341,0.000,0.000,35.09,89.24
17.341,0.000,0.000,35.09,89.24
17.356,0.000,0.000,33.33,86.59
17.356,0.000,0.000,33.33,86.59
17.378,0.000,0.000,31.54,80.85
17.378,0.000,0.000,31.54,80.85
17.389,0.000,0.000,29.84,77.21
17.389,0.000,0.000,29.84,77.21
17.404,0.000,0.000,28.21,75.08
17.405,0.000,0.000,28.21,75.08
17.448,0.000,0.000,26.73,66.74
17.448,0.000,0.000,26.73,66.74
17.448,0.000,0.000,25.37,62.98
17.448,0.000,0.000,25.37,62.98
17.452,0.000,0.000,24.15,60.52
17.452,0.000,0.000,24.15,60.52
17.478,0.000,0.000,23.14,54.40
17.478,0.000,0.000,23.14,54.40
17.485,0.000,0.000,22.36,49.73
17.485,0.000,0.000,22.36,49.73
17.501,0.000,0.000,21.72,46.96
17.501,0.000,0.000,21.72,46.96
17.528,0.000,0.000,21.18,42.66
17.528,0.000,0.000,21.18,42.66
17.533,0.000,0.000,20.70,38.58
17.533,0.000,0.000,20.70,38.58
17.549,0.000,0.000,20.27,36.64
17.549,0.000,0.000,20.27,36.64
17.578,0.000,0.000,19.97,34.68
17.578,0.000,0.000,19.97,34.68
17.581,0.000,0.000,19.83,33.19
17.581,0.000,0.000,19.83,33.19
17.596,0.000,0.000,19.88,31.88
17.596,0.000,0.000,19.88,31.88
17.629,0.000,0.000,20.18,30.56
17.629,0.000,0.000,20.18,30.56
17.631,0.000,0.000,20.89,29.14
17.631,0.000,0.000,20.89,29.14
17.644,0.000,0.000,22.07,27.61
17.644,0.000,0.000,22.07,27.61
17.667,0.000,0.000,23.52,26.49
17.667,0.000,0.000,23.52,26.49
17.679,0.000,0.000,25.20,25.98
17.679,0.000,0.000,25.20,25.98
17.693,0.000,0.000,27.18,25.76
17.693,0.000,0.000,27.18,25.76
17.709,0.000,0.000,29.54,26.51
17.709,0.000,0.000,29.54,26.51
17.729,0.000,0.000,32.27,28.01
17.729,0.000,0.000,32.27,28.01
17.740,0.000,0.000,34.93,29.37
17.740,0.000,0.000,34.93,29.37
17.757,0.000,0.000,37.21,30.37
17.757,0.000,0.000,37.21,30.37
17.778,0.000,0.000,39.26,31.14
17.778,0.000,0.000,39.26,31.14
17.788,0.000,0.000,41.01,31.69
17.788,0.000,0.000,41.01,31.69
17.805,0.000,0.000,42.61,32.11
17.805,0.000,0.000,42.61,32.11
17.827,0.000,0.000,44.16,32.48
17.827,0.000,0.000,44.16,32.48
17.836,0.000,0.000,45.84,32.87
17.836,0.000,0.000,45.84,32.87
17.852,0.000,0.000,47.58,33.11
17.852,0.000,0.000,47.58,33.11
17.878,0.000,0.000,49.39,33.37
17.878,0.000,0.000,49.39,33.37
17.884,0.000,0.000,51.22,33.12
17.884,0.000,0.000,51.22,33.12
17.900,0.000,0.000,52.95,33.08
17.900,0.000,0.000,52.95,33.08
17.927,0.000,0.000,54.60,33.10
17.927,0.000,0.000,54.60,33.10
17.932,0.000,0.000,56.13,33.16
17.932,0.000,0.000,56.13,33.16
17.948,0.000,0.000,57.58,33.20
17.948,0.000,0.000,57.58,33.20
17.980,0.000,0.000,59.18,33.50
17.981,0.000,0.000,59.18,33.50
17.982,0.000,0.000,60.94,33.51
17.982,0.000,0.000,60.94,33.51
17.996,0.000,0.000,62.64,33.41
17.996,0.000,0.000,62.64,33.41
18.030,0.000,0.000,64.00,33.53
18.030,0.000,0.000,64.00,33.53
18.032,0.000,0.000,64.96,34.00
18.032,0.000,0.000,64.96,34.00
18.045,0.000,0.000,65.69,34.75
18.045,0.000,0.000,65.69,34.75
18.079,0.000,0.000,66.18,36.48
18.079,0.000,0.000,66.18,36.48
18.080,0.000,0.000,66.56,39.07
18.080,0.000,0.000,66.56,39.07
18.093,0.000,0.000,67.01,40.93
18.093,0.000,0.000,67.01,40.93
18.110,0.000,0.000,67.61,41.54
18.110,0.000,0.000,67.61,41.54
18.128,0.000,0.000,68.43,41.44
18.128,0.000,0.000,68.43,41.44
18.141,0.000,0.000,69.35,40.35
18.141,0.000,0.000,69.35,40.35
18.157,0.000,0.000,70.12,39.45
18.157,0.000,0.000,70.12,39.45
18.177,0.000,0.000,70.65,39.49
18.177,0.000,0.000,70.65,39.49
18.189,0.000,0.000,71.01,39.96
18.189,0.000,0.000,71.01,39.96
18.205,0.000,0.000,71.40,41.06
18.205,0.000,0.000,71.40,41.06
18.228,0.000,0.000,71.96,41.89
18.228,0.000,0.000,71.96,41.89
18.237,0.000,0.000,72.82,41.74
18.237,0.000,0.000,72.82,41.74
18.253,0.000,0.000,73.90,40.26
18.253,0.000,0.000,73.90,40.26
18.277,0.000,0.000,75.05,38.78
18.277,0.000,0.000,75.05,38.78
18.284,0.000,0.000,76.14,37.22
18.284,0.000,0.000,76.14,37.22
18.301,0.000,0.000,77.08,36.65
18.301,0.000,0.000,77.08,36.65
18.328,0.000,0.000,77.85,36.71
18.328,0.000,0.000,77.85,36.71
18.333,0.000,0.000,78.51,37.50
18.333,0.000,0.000,78.51,37.50
18.348,0.000,0.000,79.29,37.95
18.348,0.000,0.000,79.29,37.95
18.379,0.000,0.000,80.19,38.59
18.379,0.000,0.000,80.19,38.59
18.380,0.000,0.000,81.13,38.53
18.380,0.000,0.000,81.13,38.53
18.396,0.000,0.000,81.76,38.87
18.396,0.000,0.000,81.76,38.87
18.428,0.000,0.000,82.14,39.61
18.428,0.000,0.000,82.14,39.61
18.429,0.000,0.000,82.29,41.06
18.429,0.000,0.000,82.29,41.06
18.444,0.000,0.000,82.46,42.85
18.444,0.000,0.000,82.46,42.85
18.486,0.000,0.000,82.77,44.66
18.486,0.000,0.000,82.77,44.66
18.501,0.000,0.000,83.18,45.74
18.501,0.000,0.000,83.18,45.74
18.501,0.000,0.000,83.50,44.46
18.501,0.000,0.000,83.50,44.46
18.508,0.000,0.000,83.45,45.18
18.508,0.000,0.000,83.45,45.18
18.528,0.000,0.000,82.99,46.96
18.528,0.000,0.000,82.99,46.96
18.540,0.000,0.000,82.30,50.87
18.540,0.000,0.000,82.30,50.87
18.557,0.000,0.000,81.38,55.25
18.557,0.000,0.000,81.38,55.25
18.578,0.000,0.000,80.06,63.83
18.578,0.000,0.000,80.06,63.83
18.589,0.000,0.000,78.27,73.18
18.589,0.000,0.000,78.27,73.18
18.605,0.000,0.000,76.23,82.94
18.605,0.000,0.000,76.23,82.94
18.627,0.000,0.000,74.11,90.75
18.627,0.000,0.000,74.11,90.75
18.636,0.000,0.000,71.99,99.33
18.636,0.000,0.000,71.99,99.33
18.653,0.000,0.000,69.81,100.00
18.653,0.000,0.000,69.81,100.00
18.678,0.000,0.000,67.59,100.00
18.678,0.000,0.000,67.59,100.00
18.685,0.000,0.000,65.51,100.00
18.685,0.000,0.000,65.51,100.00
18.701,0.000,0.000,63.70,100.00
18.701,0.000,0.000,63.70,100.00
18.728,0.000,0.000,62.10,100.00
18.728,0.000,0.000,62.10,100.00
18.733,0.000,0.000,60.59,97.65
18.733,0.000,0.000,60.59,97.65
18.748,0.000,0.000,59.12,94.11
18.748,0.000,0.000,59.12,94.11
18.778,0.000,0.000,57.44,89.05
18.778,0.000,0.000,57.44,89.05
18.780,0.000,0.000,55.48,91.44
18.780,0.000,0.000,55.48,91.44
18.797,0.000,0.000,53.37,94.55
18.797,0.000,0.000,53.37,94.55
18.837,0.000,0.000,51.37,97.84
18.837,0.000,0.000,51.37,97.84
18.851,0.000,0.000,49.58,95.84
18.851,0.000,0.000,49.58,95.84
18.851,0.000,0.000,47.92,99.79
18.851,0.000,0.000,47.92,99.79
18.867,0.000,0.000,46.13,99.26
18.867,0.000,0.000,46.13,99.26
18.880,0.000,0.000,44.22,98.36
18.880,0.000,0.000,44.22,98.36
18.893,0.000,0.000,42.09,96.93
18.893,0.000,0.000,42.09,96.93
18.908,0.000,0.000,39.76,94.87
18.908,0.000,0.000,39.76,94.87
18.950,0.000,0.000,37.20,92.02
18.950,0.000,0.000,37.20,92.02
18.951,0.000,0.000,34.82,88.84
18.951,0.000,0.000,34.82,88.84
18.957,0.000,0.000,32.72,85.62
18.957,0.000,0.000,32.72,85.62
18.979,0.000,0.000,30.81,82.37
18.979,0.000,0.000,30.81,82.37
18.988,0.000,0.000,29.08,79.16
18.988,0.000,0.000,29.08,79.16
19.004,0.000,0.000,27.87,76.79
19.004,0.000,0.000,27.87,76.79
19.028,0.000,0.000,26.84,72.04
19.028,0.000,0.000,26.84,72.04
19.036,0.000,0.000,25.76,60.40
19.036,0.000,0.000,25.76,60.40
19.052,0.000,0.000,24.55,56.10
19.052,0.000,0.000,24.55,56.10
19.078,0.000,0.000,23.35,50.12
19.078,0.000,0.000,23.35,50.12
19.085,0.000,0.000,22.36,47.94
19.085,0.000,0.000,22.36,47.94
19.101,0.000,0.000,21.90,45.37
19.101,0.000,0.000,21.90,45.37
19.127,0.000,0.000,21.78,42.03
19.127,0.000,0.000,21.78,42.03
19.132,0.000,0.000,21.98,38.09
19.132,0.000,0.000,21.98,38.09
19.149,0.000,0.000,22.34,34.88
19.149,0.000,0.000,22.34,34.88
19.178,0.000,0.000,22.96,31.73
19.178,0.000,0.000,22.96,31.73
19.181,0.000,0.000,23.81,29.70
19.181,0.000,0.000,23.81,29.70
19.197,0.000,0.000,25.06,28.46
19.197,0.000,0.000,25.06,28.46
19.237,0.000,0.000,27.03,27.52
19.237,0.000,0.000,27.03,27.52
19.251,0.000,0.000,29.77,27.87
19.252,0.000,0.000,29.77,27.87
19.252,0.000,0.000,32.09,27.91
19.252,0.000,0.000,32.09,27.91
19.267,0.000,0.000,34.17,29.00
19.267,0.000,0.000,34.17,29.00
19.279,0.000,0.000,36.12,29.91
19.279,0.000,0.000,36.12,29.91
19.292,0.000,0.000,38.18,30.75
19.292,0.000,0.000,38.18,30.75
19.310,0.000,0.000,40.78,31.62
19.310,0.000,0.000,40.78,31.62
19.328,0.000,0.000,43.85,32.39
19.328,0.000,0.000,43.85,32.39
19.341,0.000,0.000,46.74,32.83
19.341,0.000,0.000,46.74,32.83
19.356,0.000,0.000,49.31,32.99
19.356,0.000,0.000,49.31,32.99
19.378,0.000,0.000,51.65,33.00
19.378,0.000,0.000,51.65,33.00
19.388,0.000,0.000,53.52,33.00
19.388,0.000,0.000,53.52,33.00
19.404,0.000,0.000,55.16,33.00
19.404,0.000,0.000,55.16,33.00
19.428,0.000,0.000,56.83,33.00
19.428,0.000,0.000,56.83,33.00
19.437,0.000,0.000,58.63,33.02
19.437,0.000,0.000,58.63,33.02
19.453,0.000,0.000,60.55,33.05
19.453,0.000,0.000,60.55,33.05
19.478,0.000,0.000,62.55,33.12
19.478,0.000,0.000,62.55,33.12
19.484,0.000,0.000,64.37,33.02
19.484,0.000,0.000,64.37,33.02
19.500,0.000,0.000,65.78,33.03
19.500,0.000,0.000,65.78,33.03
19.528,0.000,0.000,66.77,33.34
19.528,0.000,0.000,66.77,33.34
19.533,0.000,0.000,67.55,34.17
19.533,0.000,0.000,67.55,34.17
19.549,0.000,0.000,68.38,35.19
19.549,0.000,0.000,68.38,35.19
19.578,0.000,0.000,69.43,36.98
19.578,0.000,0.000,69.43,36.98
19.581,0.000,0.000,70.67,36.99
19.581,0.000,0.000,70.67,36.99
19.596,0.000,0.000,72.16,36.06
19.596,0.000,0.000,72.16,36.06
19.628,0.000,0.000,73.68,35.04
19.628,0.000,0.000,73.68,35.04
19.629,0.000,0.000,74.92,34.57
19.629,0.000,0.000,74.92,34.57
19.644,0.000,0.000,75.86,34.57
19.644,0.000,0.000,75.86,34.57
19.667,0.000,0.000,76.73,35.21
19.667,0.000,0.000,76.73,35.21
19.680,0.000,0.000,77.62,36.09
19.680,0.000,0.000,77.62,36.09
19.692,0.000,0.000,78.50,37.15
19.692,0.000,0.000,78.50,37.15
19.708,0.000,0.000,79.47,37.65
19.708,0.000,0.000,79.47,37.65
19.729,0.000,0.000,80.57,37.38
19.729,0.000,0.000,80.57,37.38
19.740,0.000,0.000,81.76,36.82
19.740,0.000,0.000,81.76,36.82
19.756,0.000,0.000,82.96,36.31
19.756,0.000,0.000,82.96,36.31
19.782,0.000,0.000,83.91,36.33
19.782,0.000,0.000,83.91,36.33
19.789,0.000,0.000,84.57,36.75
19.789,0.000,0.000,84.57,36.75
19.804,0.000,0.000,85.09,37.71
19.804,0.000,0.000,85.09,37.71
19.827,0.000,0.000,85.40,39.50
19.827,0.000,0.000,85.40,39.50
19.836,0.000,0.000,85.67,41.73
19.836,0.000,0.000,85.67,41.73
19.853,0.000,0.000,86.05,42.92
19.853,0.000,0.000,86.05,42.92
19.909,0.000,0.000,86.57,43.48
19.909,0.000,0.000,86.57,43.48
19.909,0.000,0.000,87.15,43.75
19.909,0.000,0.000,87.15,43.75
19.909,0.000,0.000,87.58,42.75
19.909,0.000,0.000,87.58,42.75
19.930,0.000,0.000,87.78,43.00
19.930,0.000,0.000,87.78,43.00
19.933,0.000,0.000,87.83,43.88
19.933,0.000,0.000,87.83,43.88
19.949,0.000,0.000,87.80,45.47
19.949,0.000,0.000,87.80,45.47
19.987,0.000,0.000,87.80,46.82
19.987,0.000,0.000,87.80,46.82
20.001,0.000,0.000,87.79,49.09
20.001,0.000,0.000,87.79,49.09
20.001,0.000,0.000,87.57,50.70
20.002,0.000,0.000,87.57,50.70
20.027,0.000,0.000,86.81,53.95
20.027,0.000,0.000,86.81,53.95
20.044,0.000,0.000,85.70,58.74
20.044,0.000,0.000,85.70,58.74
20.046,0.000,0.000,84.33,64.99
20.046,0.000,0.000,84.33,64.99
20.067,0.000,0.000,82.77,72.97
20.067,0.000,0.000,82.77,72.97
20.080,0.000,0.000,81.13,79.20
20.080,0.000,0.000,81.13,79.20
20.093,0.000,0.000,79.47,85.65
20.093,0.000,0.000,79.47,85.65
20.109,0.000,0.000,78.05,87.17
20.109,0.000,0.000,78.05,87.17
20.155,0.000,0.000,76.95,84.24
20.155,0.000,0.000,76.95,84.24
20.155,0.000,0.000,76.08,79.19
20.155,0.000,0.000,76.08,79.19
20.157,0.000,0.000,75.25,79.16
20.157,0.000,0.000,75.25,79.16
20.178,0.000,0.000,74.30,73.73
20.178,0.000,0.000,74.30,73.73
20.188,0.000,0.000,73.24,72.15
20.188,0.000,0.000,73.24,72.15
20.204,0.000,0.000,72.06,73.83
20.204,0.000,0.000,72.06,73.83
20.228,0.000,0.000,70.84,76.30
20.228,0.000,0.000,70.84,76.30
20.236,0.000,0.000,69.74,74.77
20.236,0.000,0.000,69.74,74.77
20.253,0.000,0.000,68.68,75.61
20.253,0.000,0.000,68.68,75.61
20.285,0.000,0.000,67.61,74.85
20.285,0.000,0.000,67.61,74.85
20.287,0.000,0.000,66.49,74.33
20.287,0.000,0.000,66.49,74.33
20.300,0.000,0.000,65.26,75.17
20.300,0.000,0.000,65.26,75.17
20.328,0.000,0.000,63.97,75.92
20.328,0.000,0.000,63.97,75.92
20.332,0.000,0.000,62.69,77.51
20.332,0.000,0.000,62.69,77.51
20.348,0.000,0.000,61.47,78.66
20.348,0.000,0.000,61.47,78.66
20.383,0.000,0.000,60.27,77.60
20.383,0.000,0.000,60.27,77.60
20.385,0.000,0.000,58.98,78.09
20.385,0.000,0.000,58.98,78.09
20.396,0.000,0.000,57.46,81.86
20.396,0.000,0.000,57.46,81.86
20.428,0.000,0.000,55.58,82.58
20.428,0.000,0.000,55.58,82.58
20.429,0.000,0.000,53.46,93.42
20.429,0.000,0.000,53.46,93.42
20.445,0.000,0.000,51.66,99.08
20.445,0.000,0.000,51.66,99.08
20.467,0.000,0.000,50.15,100.00
20.467,0.000,0.000,50.15,100.00
20.480,0.000,0.000,48.65,96.00
20.480,0.000,0.000,48.65,96.00
20.492,0.000,0.000,47.05,98.29
20.492,0.000,0.000,47.05,98.29
20.508,0.000,0.000,45.46,89.08
20.508,0.000,0.000,45.46,89.08
20.528,0.000,0.000,43.74,87.77
20.528,0.000,0.000,43.74,87.77
20.541,0.000,0.000,41.77,88.47
20.541,0.000,0.000,41.77,88.47
20.557,0.000,0.000,39.69,92.25
20.557,0.000,0.000,39.69,92.25
20.608,0.000,0.000,37.66,86.41
20.609,0.000,0.000,37.66,86.41
20.609,0.000,0.000,35.74,90.13
20.609,0.000,0.000,35.74,90.13
20.609,0.000,0.000,34.04,87.69
20.609,0.000,0.000,34.04,87.69
20.630,0.000,0.000,32.57,85.37
20.630,0.000,0.000,32.57,85.37
20.636,0.000,0.000,31.17,83.01
20.636,0.000,0.000,31.17,83.01
20.652,0.000,0.000,29.85,80.62
20.652,0.000,0.000,29.85,80.62
20.678,0.000,0.000,28.50,66.92
20.678,0.000,0.000,28.50,66.92
20.684,0.000,0.000,26.93,63.37
20.684,0.000,0.000,26.93,63.37
20.701,0.000,0.000,25.47,61.09
20.701,0.000,0.000,25.47,61.09
20.750,0.000,0.000,24.51,55.90
20.750,0.000,0.000,24.51,55.90
20.750,0.000,0.000,23.89,52.10
20.750,0.000,0.000,23.89,52.10
20.752,0.000,0.000,23.53,48.46
20.752,0.000,0.000,23.53,48.46
20.777,0.000,0.000,23.30,42.73
20.777,0.000,0.000,23.30,42.73
20.780,0.000,0.000,23.25,38.70
20.780,0.000,0.000,23.25,38.70
20.796,0.000,0.000,23.33,36.27
20.796,0.000,0.000,23.33,36.27
20.828,0.000,0.000,23.57,34.48
20.828,0.000,0.000,23.57,34.48
20.829,0.000,0.000,23.94,33.01
20.829,0.000,0.000,23.94,33.01
20.845,0.000,0.000,24.55,31.88
20.845,0.000,0.000,24.55,31.88
20.889,0.000,0.000,25.55,30.86
20.889,0.000,0.000,25.55,30.86
20.905,0.000,0.000,26.85,29.79
20.905,0.000,0.000,26.85,29.79
20.905,0.000,0.000,28.28,29.37
20.905,0.000,0.000,28.28,29.37
20.917,0.000,0.000,29.84,28.49
20.917,0.000,0.000,29.84,28.49
20.928,0.000,0.000,31.60,28.40
20.928,0.000,0.000,31.60,28.40
20.941,0.000,0.000,33.51,28.94
20.941,0.000,0.000,33.51,28.94
20.957,0.000,0.000,35.57,29.71
20.957,0.000,0.000,35.57,29.71
21.013,0.000,0.000,37.81,30.67
21.013,0.000,0.000,37.81,30.67
21.013,0.000,0.000,39.98,31.38
21.013,0.000,0.000,39.98,31.38
21.013,0.000,0.000,41.84,31.92
21.013,0.000,0.000,41.84,31.92
21.038,0.000,0.000,43.66,32.35
21.038,0.000,0.000,43.66,32.35
21.039,0.000,0.000,45.51,32.67
21.039,0.000,0.000,45.51,32.67
21.053,0.000,0.000,47.50,32.90
21.053,0.000,0.000,47.50,32.90
21.094,0.000,0.000,49.70,33.00
21.094,0.000,0.000,49.70,33.00
21.094,0.000,0.000,51.96,33.00
21.094,0.000,0.000,51.96,33.00
21.101,0.000,0.000,53.97,33.00
21.101,0.000,0.000,53.97,33.00
21.136,0.000,0.000,55.72,33.00
21.137,0.000,0.000,55.72,33.00
21.137,0.000,0.000,57.22,33.00
21.137,0.000,0.000,57.22,33.00
21.149,0.000,0.000,58.69,33.05
21.149,0.000,0.000,58.69,33.05
21.186,0.000,0.000,59.95,33.37
21.186,0.000,0.000,59.95,33.37
21.200,0.000,0.000,61.06,34.39
21.200,0.000,0.000,61.06,34.39
21.201,0.000,0.000,62.17,34.53
21.201,0.000,0.000,62.17,34.53
21.228,0.000,0.000,63.39,34.82
21.228,0.000,0.000,63.39,34.82
21.229,0.000,0.000,64.66,35.31
21.229,0.000,0.000,64.66,35.31
21.244,0.000,0.000,65.91,35.14
21.244,0.000,0.000,65.91,35.14
21.286,0.000,0.000,67.15,34.91
21.286,0.000,0.000,67.15,34.91
21.300,0.000,0.000,68.32,35.55
21.300,0.000,0.000,68.32,35.55
21.300,0.000,0.000,69.41,34.92
21.301,0.000,0.000,69.41,34.92
21.308,0.000,0.000,70.52,34.98
21.308,0.000,0.000,70.52,34.98
21.336,0.000,0.000,71.74,35.14
21.336,0.000,0.000,71.74,35.14
21.341,0.000,0.000,73.05,34.91
21.341,0.000,0.000,73.05,34.91
21.356,0.000,0.000,74.28,34.54
21.356,0.000,0.000,74.28,34.54
21.378,0.000,0.000,75.51,35.34
21.378,0.000,0.000,75.51,35.34
21.388,0.000,0.000,76.71,35.09
21.388,0.000,0.000,76.71,35.09
21.405,0.000,0.000,77.86,35.24
21.405,0.000,0.000,77.86,35.24
21.428,0.000,0.000,78.93,35.46
21.428,0.000,0.000,78.93,35.46
21.436,0.000,0.000,80.12,35.57
21.436,0.000,0.000,80.12,35.57
21.452,0.000,0.000,81.32,35.46
21.452,0.000,0.000,81.32,35.46
21.478,0.000,0.000,82.40,35.98
21.478,0.000,0.000,82.40,35.98
21.484,0.000,0.000,83.20,36.24
21.484,0.000,0.000,83.20,36.24
21.500,0.000,0.000,83.73,37.14
21.500,0.000,0.000,83.73,37.14
21.528,0.000,0.000,84.07,38.77
21.528,0.000,0.000,84.07,38.77
21.532,0.000,0.000,84.38,40.72
21.532,0.000,0.000,84.38,40.72
21.548,0.000,0.000,84.56,42.72
21.548,0.000,0.000,84.56,42.72
21.578,0.000,0.000,84.54,45.39
21.578,0.000,0.000,84.54,45.39
21.580,0.000,0.000,84.37,47.63
21.580,0.000,0.000,84.37,47.63
21.596,0.000,0.000,83.77,50.83
21.596,0.000,0.000,83.77,50.83
21.628,0.000,0.000,82.83,55.35
21.628,0.000,0.000,82.83,55.35
21.629,0.000,0.000,81.86,60.66
21.629,0.000,0.000,81.86,60.66
21.645,0.000,0.000,80.71,65.68
21.645,0.000,0.000,80.71,65.68
21.667,0.000,0.000,79.38,71.95
21.667,0.000,0.000,79.38,71.95
21.679,0.000,0.000,77.92,75.89
21.679,0.000,0.000,77.92,75.89
21.692,0.000,0.000,76.24,81.38
21.692,0.000,0.000,76.24,81.38
21.740,0.000,0.000,74.30,84.35
21.740,0.000,0.000,74.30,84.35
21.757,0.000,0.000,72.18,85.44
21.757,0.000,0.000,72.18,85.44
21.757,0.000,0.000,69.87,100.00
21.757,0.000,0.000,69.87,100.00
21.760,0.000,0.000,67.30,100.00
21.760,0.000,0.000,67.30,100.00
21.780,0.000,0.000,64.85,100.00
21.780,0.000,0.000,64.85,100.00
21.788,0.000,0.000,62.75,100.00
21.788,0.000,0.000,62.75,100.00
21.805,0.000,0.000,60.85,100.00
21.805,0.000,0.000,60.85,100.00
21.828,0.000,0.000,59.05,100.00
21.828,0.000,0.000,59.05,100.00
21.836,0.000,0.000,57.38,100.00
21.836,0.000,0.000,57.38,100.00
21.853,0.000,0.000,55.75,96.89
21.853,0.000,0.000,55.75,96.89
21.878,0.000,0.000,54.08,92.34
21.878,0.000,0.000,54.08,92.34
21.885,0.000,0.000,52.49,91.86
21.885,0.000,0.000,52.49,91.86
21.901,0.000,0.000,50.88,90.30
21.901,0.000,0.000,50.88,90.30
21.928,0.000,0.000,49.24,89.81
21.928,0.000,0.000,49.24,89.81
21.932,0.000,0.000,47.48,91.54
21.932,0.000,0.000,47.48,91.54
21.949,0.000,0.000,45.52,93.06
21.949,0.000,0.000,45.52,93.06
21.980,0.000,0.000,43.45,92.40
21.980,0.000,0.000,43.45,92.40
21.981,0.000,0.000,41.35,96.33
21.981,0.000,0.000,41.35,96.33
21.996,0.000,0.000,39.23,94.33
21.996,0.000,0.000,39.23,94.33
22.025,0.000,0.000,37.09,91.89
22.025,0.000,0.000,37.09,91.89
22.030,0.000,0.000,34.88,88.93
22.030,0.000,0.000,34.88,88.93
22.044,0.000,0.000,32.71,85.60
22.044,0.000,0.000,32.71,85.60
22.078,0.000,0.000,31.17,83.00
22.078,0.000,0.000,31.17,83.00
22.080,0.000,0.000,30.24,76.87
22.080,0.000,0.000,30.24,76.87
22.092,0.000,0.000,29.74,67.98
22.092,0.000,0.000,29.74,67.98
22.110,0.000,0.000,29.68,58.51
22.110,0.000,0.000,29.68,58.51
22.129,0.000,0.000,30.11,48.35
22.129,0.000,0.000,30.11,48.35
22.141,0.000,0.000,30.96,41.62
22.141,0.000,0.000,30.96,41.62
22.157,0.000,0.000,32.19,37.18
22.157,0.000,0.000,32.19,37.18
22.178,0.000,0.000,33.77,33.95
22.178,0.000,0.000,33.77,33.95
22.188,0.000,0.000,35.68,31.67
22.188,0.000,0.000,35.68,31.67
22.204,0.000,0.000,37.74,31.12
22.204,0.000,0.000,37.74,31.12
22.228,0.000,0.000,39.58,31.39
22.228,0.000,0.000,39.58,31.39
22.236,0.000,0.000,41.22,31.79
22.236,0.000,0.000,41.22,31.79
22.252,0.000,0.000,42.69,32.16
22.252,0.000,0.000,42.69,32.16
22.278,0.000,0.000,44.15,32.74
22.278,0.000,0.000,44.15,32.74
22.285,0.000,0.000,45.68,33.21
22.285,0.000,0.000,45.68,33.21
22.301,0.000,0.000,47.25,33.53
22.301,0.000,0.000,47.25,33.53
22.328,0.000,0.000,48.71,33.78
22.328,0.000,0.000,48.71,33.78
