Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
3.568,0.000,0.000,77.30,41.65
3.571,0.000,0.000,77.64,41.84
3.572,0.000,0.000,77.64,41.99
3.577,0.000,0.000,77.92,42.29
3.578,0.000,0.000,77.92,42.53
3.604,0.000,0.000,78.11,42.97
3.605,0.000,0.000,78.11,43.33
3.606,0.000,0.000,78.20,43.85
3.612,0.000,0.000,78.20,44.27
3.618,0.000,0.000,78.12,44.84
3.619,0.000,0.000,78.12,45.30
3.652,0.000,0.000,77.89,45.98
3.653,0.000,0.000,77.89,46.53
3.654,0.000,0.000,77.89,46.97
3.657,0.000,0.000,77.89,47.32
3.668,0.000,0.000,77.56,48.03
3.669,0.000,0.000,77.56,48.59
3.670,0.000,0.000,77.13,49.62
3.675,0.000,0.000,77.13,50.44
3.678,0.000,0.000,77.13,51.10
3.679,0.000,0.000,77.13,51.63
3.680,0.000,0.000,76.59,52.55
3.684,0.000,0.000,76.59,53.29
3.685,0.000,0.000,76.59,53.88
3.686,0.000,0.000,76.59,54.36
3.713,0.000,0.000,75.93,55.14
3.715,0.000,0.000,75.93,55.76
3.719,0.000,0.000,75.21,56.78
3.720,0.000,0.000,75.21,57.59
3.728,0.000,0.000,75.21,58.24
3.731,0.000,0.000,75.21,58.76
3.734,0.000,0.000,74.39,59.73
3.734,0.000,0.000,74.39,60.51
3.735,0.000,0.000,74.39,61.13
3.744,0.000,0.000,74.39,61.63
3.763,0.000,0.000,73.49,62.37
3.769,0.000,0.000,73.49,62.96
3.770,0.000,0.000,73.49,63.43
3.770,0.000,0.000,73.49,63.80
3.786,0.000,0.000,72.55,64.49
3.787,0.000,0.000,72.55,65.03
3.788,0.000,0.000,72.55,65.47
3.790,0.000,0.000,72.55,65.82
3.794,0.000,0.000,71.51,66.39
3.795,0.000,0.000,71.51,66.85
3.801,0.000,0.000,70.42,67.79
3.802,0.000,0.000,70.42,68.54
3.803,0.000,0.000,70.42,69.13
3.804,0.000,0.000,70.42,69.61
3.821,0.000,0.000,69.25,70.36
3.831,0.000,0.000,69.25,70.95
3.835,0.000,0.000,69.25,71.43
3.836,0.000,0.000,69.25,71.81
3.854,0.000,0.000,67.95,72.48
3.855,0.000,0.000,67.95,73.01
3.860,0.000,0.000,67.95,73.44
3.862,0.000,0.000,67.95,73.78
3.863,0.000,0.000,66.58,74.12
3.864,0.000,0.000,66.58,74.40
3.868,0.000,0.000,65.17,76.45
3.869,0.000,0.000,65.17,78.10
3.870,0.000,0.000,65.17,79.42
3.871,0.000,0.000,65.17,80.47
3.874,0.000,0.000,63.70,81.34
3.875,0.000,0.000,63.70,82.03
3.905,0.000,0.000,62.23,82.91
3.911,0.000,0.000,62.23,83.63
3.912,0.000,0.000,62.23,84.20
3.912,0.000,0.000,62.23,84.65
3.915,0.000,0.000,60.69,85.19
3.916,0.000,0.000,60.69,85.62
3.951,0.000,0.000,59.12,86.88
3.952,0.000,0.000,59.12,87.89
3.962,0.000,0.000,57.55,87.52
3.967,0.000,0.000,57.55,87.22
3.970,0.000,0.000,55.93,87.30
3.971,0.000,0.000,55.93,87.36
3.977,0.000,0.000,54.31,87.60
3.985,0.000,0.000,54.31,87.79
3.986,0.000,0.000,52.64,87.98
3.987,0.000,0.000,52.64,88.12
4.022,0.000,0.000,51.00,88.30
4.029,0.000,0.000,51.00,88.44
4.033,0.000,0.000,49.37,88.96
4.034,0.000,0.000,49.37,89.38
4.043,0.000,0.000,47.74,89.48
4.047,0.000,0.000,47.74,89.56
4.081,0.000,0.000,46.12,89.77
4.105,0.000,0.000,46.12,89.93
4.126,0.000,0.000,44.52,90.07
4.129,0.000,0.000,44.52,90.19
4.130,0.000,0.000,44.52,90.28
4.131,0.000,0.000,44.52,90.36
4.133,0.000,0.000,42.93,90.24
4.134,0.000,0.000,42.93,90.15
4.135,0.000,0.000,42.93,90.08
4.138,0.000,0.000,42.93,90.02
4.141,0.000,0.000,41.29,89.51
4.142,0.000,0.000,41.29,89.09
4.143,0.000,0.000,41.29,88.76
4.144,0.000,0.000,41.29,88.50
4.144,0.000,0.000,39.68,88.04
4.145,0.000,0.000,39.68,87.68
4.152,0.000,0.000,38.16,86.63
4.153,0.000,0.000,38.16,85.79
4.154,0.000,0.000,36.65,84.87
4.155,0.000,0.000,36.65,84.14
4.158,0.000,0.000,36.65,83.56
4.160,0.000,0.000,36.65,83.09
4.161,0.000,0.000,35.09,82.21
4.163,0.000,0.000,35.09,81.51
4.163,0.000,0.000,35.09,80.95
4.176,0.000,0.000,35.09,80.50
4.195,0.000,0.000,33.60,79.20
4.197,0.000,0.000,33.60,78.16
4.213,0.000,0.000,32.12,77.46
4.217,0.000,0.000,32.12,76.90
4.219,0.000,0.000,32.12,76.45
4.220,0.000,0.000,32.12,76.10
4.221,0.000,0.000,30.70,75.49
4.223,0.000,0.000,30.70,75.00
4.230,0.000,0.000,30.70,74.61
4.231,0.000,0.000,30.70,74.30
4.231,0.000,0.000,29.31,73.36
4.236,0.000,0.000,29.31,72.62
4.237,0.000,0.000,29.31,72.02
4.238,0.000,0.000,29.31,71.54
4.243,0.000,0.000,27.96,70.37
4.244,0.000,0.000,27.96,69.43
4.246,0.000,0.000,27.96,68.69
4.248,0.000,0.000,27.96,68.09
4.285,0.000,0.000,26.63,67.06
4.286,0.000,0.000,26.63,66.23
4.287,0.000,0.000,26.63,65.57
4.287,0.000,0.000,26.63,65.04
4.288,0.000,0.000,25.38,63.89
4.290,0.000,0.000,25.38,62.98
4.291,0.000,0.000,25.38,62.24
4.293,0.000,0.000,25.38,61.65
4.297,0.000,0.000,24.21,60.49
4.301,0.000,0.000,24.21,59.56
4.302,0.000,0.000,24.21,58.82
4.303,0.000,0.000,24.21,58.22
4.305,0.000,0.000,23.01,57.11
4.314,0.000,0.000,23.01,56.22
4.318,0.000,0.000,23.01,55.51
4.319,0.000,0.000,23.01,54.94
4.337,0.000,0.000,21.93,53.96
4.341,0.000,0.000,21.93,53.17
4.344,0.000,0.000,21.93,52.54
4.346,0.000,0.000,21.93,52.04
4.361,0.000,0.000,20.91,51.17
4.362,0.000,0.000,20.91,50.48
4.362,0.000,0.000,19.96,49.11
4.363,0.000,0.000,19.96,48.02
4.365,0.000,0.000,19.96,47.14
4.369,0.000,0.000,19.96,46.44
4.372,0.000,0.000,18.92,45.38
4.376,0.000,0.000,18.92,44.53
4.377,0.000,0.000,18.92,43.85
4.378,0.000,0.000,18.92,43.30
4.408,0.000,0.000,17.96,42.26
4.412,0.000,0.000,17.96,41.42
4.413,0.000,0.000,17.05,40.31
4.414,0.000,0.000,17.05,39.42
4.417,0.000,0.000,17.05,38.70
4.421,0.000,0.000,17.05,38.13
4.422,0.000,0.000,16.29,37.34
4.425,0.000,0.000,16.29,36.70
4.457,0.000,0.000,15.47,35.71
4.468,0.000,0.000,15.47,34.92
4.473,0.000,0.000,14.69,33.91
4.476,0.000,0.000,14.69,33.10
4.477,0.000,0.000,13.94,32.23
4.478,0.000,0.000,13.94,31.54
4.480,0.000,0.000,13.94,30.98
4.485,0.000,0.000,13.94,30.54
4.487,0.000,0.000,13.22,29.83
4.488,0.000,0.000,13.22,29.26
4.491,0.000,0.000,13.22,28.81
4.492,0.000,0.000,13.22,28.44
4.502,0.000,0.000,12.57,27.83
4.503,0.000,0.000,12.57,27.35
4.519,0.000,0.000,12.57,26.96
4.520,0.000,0.000,12.57,26.65
4.521,0.000,0.000,11.93,26.08
4.529,0.000,0.000,11.93,25.63
4.535,0.000,0.000,11.35,25.04
4.536,0.000,0.000,11.35,24.57
4.537,0.000,0.000,11.35,24.19
4.538,0.000,0.000,11.35,23.89
4.569,0.000,0.000,10.76,23.31
4.570,0.000,0.000,10.76,22.85
4.575,0.000,0.000,10.76,22.48
4.576,0.000,0.000,10.76,22.18
4.588,0.000,0.000,10.19,21.68
4.591,0.000,0.000,10.19,21.28
4.593,0.000,0.000,10.19,20.96
4.594,0.000,0.000,10.19,20.71
4.595,0.000,0.000,9.63,20.50
4.596,0.000,0.000,9.63,20.34
4.601,0.000,0.000,9.07,20.21
4.602,0.000,0.000,9.07,20.10
4.640,0.000,0.000,8.58,20.02
4.642,0.000,0.000,8.58,19.95
4.646,0.000,0.000,8.58,19.90
4.647,0.000,0.000,8.58,19.86
4.651,0.000,0.000,8.14,19.82
4.652,0.000,0.000,8.14,19.79
4.655,0.000,0.000,7.72,19.77
4.658,0.000,0.000,7.72,19.75
4.660,0.000,0.000,7.72,19.74
4.661,0.000,0.000,7.72,19.73
4.664,0.000,0.000,7.30,19.72
4.667,0.000,0.000,7.30,19.71
4.669,0.000,0.000,7.30,19.71
4.670,0.000,0.000,7.30,19.70
4.685,0.000,0.000,6.91,19.70
4.686,0.000,0.000,6.91,19.70
4.687,0.000,0.000,6.91,19.69
4.688,0.000,0.000,6.91,19.69
4.709,0.000,0.000,6.52,19.69
4.710,0.000,0.000,6.52,19.69
4.711,0.000,0.000,6.52,19.69
4.712,0.000,0.000,6.52,19.69
4.718,0.000,0.000,6.27,19.69
4.719,0.000,0.000,6.27,19.69
4.722,0.000,0.000,6.14,19.69
4.723,0.000,0.000,6.14,19.68
4.727,0.000,0.000,6.14,19.68
4.728,0.000,0.000,6.14,19.68
4.751,0.000,0.000,6.07,19.68
4.752,0.000,0.000,6.07,19.68
4.757,0.000,0.000,6.06,19.68
4.767,0.000,0.000,6.06,19.68
4.768,0.000,0.000,6.15,19.68
4.769,0.000,0.000,6.15,19.68
4.803,0.000,0.000,6.30,19.68
4.804,0.000,0.000,6.30,19.68
4.810,0.000,0.000,6.41,19.68
4.811,0.000,0.000,6.41,19.68
4.818,0.000,0.000,6.56,19.68
4.819,0.000,0.000,6.56,19.68
4.853,0.000,0.000,6.71,19.68
4.854,0.000,0.000,6.71,19.68
4.862,0.000,0.000,6.96,19.68
4.863,0.000,0.000,6.96,19.68
4.868,0.000,0.000,7.25,19.68
4.869,0.000,0.000,7.25,19.68
4.898,0.000,0.000,7.54,19.68
4.903,0.000,0.000,7.54,19.68
4.919,0.000,0.000,7.54,19.68
4.920,0.000,0.000,7.54,19.68
4.921,0.000,0.000,7.94,19.68
4.923,0.000,0.000,7.94,19.68
4.926,0.000,0.000,7.94,19.68
4.927,0.000,0.000,7.94,19.68
4.928,0.000,0.000,8.34,19.68
4.929,0.000,0.000,8.34,19.68
4.930,0.000,0.000,8.34,19.68
4.935,0.000,0.000,8.34,19.68
4.938,0.000,0.000,8.82,19.68
4.938,0.000,0.000,8.82,19.68
4.943,0.000,0.000,8.82,19.68
4.944,0.000,0.000,8.82,19.68
4.946,0.000,0.000,9.31,19.68
4.947,0.000,0.000,9.31,19.68
4.997,0.000,0.000,9.81,19.68
5.001,0.000,0.000,9.81,19.68
5.003,0.000,0.000,9.81,19.68
5.004,0.000,0.000,9.81,19.68
5.008,0.000,0.000,10.40,18.46
5.009,0.000,0.000,10.40,17.49
5.010,0.000,0.000,11.02,16.81
5.012,0.000,0.000,11.02,16.26
5.017,0.000,0.000,11.02,15.83
5.018,0.000,0.000,11.02,15.48
5.020,0.000,0.000,11.71,15.33
5.021,0.000,0.000,11.71,15.21
5.057,0.000,0.000,12.41,15.25
5.058,0.000,0.000,12.41,15.28
5.062,0.000,0.000,13.16,15.43
5.063,0.000,0.000,13.16,15.54
5.068,0.000,0.000,13.16,15.64
5.068,0.000,0.000,13.16,15.72
5.077,0.000,0.000,14.00,15.90
5.078,0.000,0.000,14.00,16.05
5.080,0.000,0.000,14.78,16.34
5.084,0.000,0.000,14.78,16.57
5.085,0.000,0.000,14.78,16.75
5.087,0.000,0.000,14.78,16.90
5.089,0.000,0.000,15.58,17.17
5.092,0.000,0.000,15.58,17.39
5.095,0.000,0.000,15.58,17.57
5.098,0.000,0.000,15.58,17.71
5.128,0.000,0.000,16.50,17.97
5.129,0.000,0.000,16.50,18.17
5.130,0.000,0.000,16.50,18.33
5.131,0.000,0.000,16.50,18.47
5.136,0.000,0.000,17.44,18.76
5.137,0.000,0.000,17.44,19.00
5.143,0.000,0.000,18.44,19.36
5.144,0.000,0.000,18.44,19.64
5.146,0.000,0.000,18.44,19.87
5.147,0.000,0.000,18.44,20.05
5.171,0.000,0.000,19.43,20.40
5.173,0.000,0.000,19.43,20.67
5.177,0.000,0.000,20.40,20.96
5.186,0.000,0.000,20.40,21.19
5.193,0.000,0.000,21.37,21.53
5.194,0.000,0.000,21.37,21.81
5.195,0.000,0.000,21.37,22.03
5.196,0.000,0.000,21.37,22.21
5.214,0.000,0.000,22.31,22.49
5.218,0.000,0.000,22.31,22.71
5.235,0.000,0.000,22.31,22.89
5.236,0.000,0.000,22.31,23.04
5.236,0.000,0.000,23.29,23.34
5.237,0.000,0.000,23.29,23.59
5.240,0.000,0.000,24.31,23.91
5.245,0.000,0.000,24.31,24.17
5.254,0.000,0.000,25.36,24.61
5.263,0.000,0.000,25.36,24.95
5.292,0.000,0.000,25.36,25.23
5.294,0.000,0.000,25.36,25.45
5.295,0.000,0.000,26.37,25.80
5.296,0.000,0.000,26.37,26.08
5.297,0.000,0.000,26.37,26.30
5.302,0.000,0.000,26.37,26.48
5.307,0.000,0.000,27.36,26.80
5.312,0.000,0.000,27.36,27.05
5.313,0.000,0.000,28.30,27.37
5.318,0.000,0.000,28.30,27.63
5.319,0.000,0.000,29.29,27.97
5.320,0.000,0.000,29.29,28.24
5.365,0.000,0.000,30.31,28.59
5.370,0.000,0.000,30.31,28.87
5.371,0.000,0.000,30.31,29.10
5.372,0.000,0.000,30.31,29.28
5.377,0.000,0.000,31.32,29.59
5.378,0.000,0.000,31.32,29.85
5.379,0.000,0.000,32.30,30.10
5.384,0.000,0.000,32.30,30.30
5.385,0.000,0.000,32.30,30.46
5.386,0.000,0.000,32.30,30.58
5.387,0.000,0.000,33.26,30.80
5.388,0.000,0.000,33.26,30.97
5.391,0.000,0.000,33.26,31.10
5.393,0.000,0.000,33.26,31.21
5.405,0.000,0.000,34.16,31.43
5.413,0.000,0.000,34.16,31.61
5.418,0.000,0.000,34.16,31.76
5.419,0.000,0.000,34.16,31.87
5.437,0.000,0.000,35.05,32.14
5.438,0.000,0.000,35.05,32.36
5.441,0.000,0.000,35.05,32.53
5.442,0.000,0.000,35.05,32.67
5.444,0.000,0.000,35.93,32.90
5.446,0.000,0.000,35.93,33.09
5.450,0.000,0.000,36.89,33.32
5.451,0.000,0.000,36.89,33.50
5.501,0.000,0.000,37.83,33.73
5.502,0.000,0.000,37.83,33.92
5.503,0.000,0.000,37.83,34.07
5.504,0.000,0.000,37.83,34.19
5.505,0.000,0.000,38.73,34.43
5.508,0.000,0.000,38.73,34.63
5.512,0.000,0.000,39.66,34.73
5.513,0.000,0.000,39.66,34.82
5.518,0.000,0.000,39.66,34.88
5.519,0.000,0.000,39.66,34.94
5.520,0.000,0.000,40.57,34.99
5.520,0.000,0.000,40.57,35.02
5.521,0.000,0.000,40.57,35.05
5.524,0.000,0.000,40.57,35.08
5.527,0.000,0.000,41.49,35.25
5.528,0.000,0.000,41.49,35.38
5.529,0.000,0.000,41.49,35.49
5.530,0.000,0.000,41.49,35.58
5.578,0.000,0.000,42.40,35.74
5.579,0.000,0.000,42.40,35.87
5.580,0.000,0.000,42.40,35.98
5.580,0.000,0.000,42.40,36.06
5.585,0.000,0.000,43.35,36.08
5.586,0.000,0.000,43.35,36.10
5.587,0.000,0.000,43.35,36.12
5.588,0.000,0.000,43.35,36.13
5.593,0.000,0.000,44.29,36.31
5.594,0.000,0.000,44.29,36.46
5.595,0.000,0.000,45.17,36.64
5.596,0.000,0.000,45.17,36.78
5.612,0.000,0.000,46.04,36.87
5.614,0.000,0.000,46.04,36.94
5.628,0.000,0.000,46.04,36.99
5.629,0.000,0.000,46.04,37.04
5.635,0.000,0.000,46.91,37.11
5.636,0.000,0.000,46.91,37.17
5.640,0.000,0.000,47.85,37.25
5.642,0.000,0.000,47.85,37.32
5.644,0.000,0.000,47.85,37.37
5.645,0.000,0.000,47.85,37.41
5.655,0.000,0.000,48.81,37.41
5.663,0.000,0.000,48.81,37.41
5.672,0.000,0.000,48.81,37.41
5.685,0.000,0.000,48.81,37.41
5.686,0.000,0.000,49.77,37.39
5.687,0.000,0.000,49.77,37.38
5.695,0.000,0.000,50.75,37.47
5.696,0.000,0.000,50.75,37.53
5.701,0.000,0.000,51.73,37.40
5.703,0.000,0.000,51.73,37.29
5.719,0.000,0.000,51.73,37.20
5.720,0.000,0.000,51.73,37.13
5.737,0.000,0.000,52.69,37.18
5.738,0.000,0.000,52.69,37.21
5.742,0.000,0.000,53.71,37.00
5.744,0.000,0.000,53.71,36.82
5.747,0.000,0.000,54.65,36.68
5.748,0.000,0.000,54.65,36.56
5.771,0.000,0.000,55.63,36.41
5.773,0.000,0.000,55.63,36.29
5.785,0.000,0.000,55.63,36.19
5.786,0.000,0.000,55.63,36.12
5.794,0.000,0.000,56.56,36.17
5.796,0.000,0.000,56.56,36.22
5.797,0.000,0.000,56.56,36.26
5.801,0.000,0.000,56.56,36.28
5.803,0.000,0.000,57.50,36.26
5.804,0.000,0.000,57.50,36.24
5.826,0.000,0.000,58.42,36.43
5.827,0.000,0.000,58.42,36.58
5.831,0.000,0.000,58.42,36.70
5.835,0.000,0.000,58.42,36.80
5.847,0.000,0.000,59.35,36.90
5.851,0.000,0.000,59.35,36.99
5.853,0.000,0.000,60.23,37.08
5.854,0.000,0.000,60.23,37.16
5.876,0.000,0.000,61.09,37.24
5.880,0.000,0.000,61.09,37.30
5.885,0.000,0.000,61.09,37.35
5.886,0.000,0.000,61.09,37.39
5.905,0.000,0.000,61.91,37.44
5.907,0.000,0.000,61.91,37.48
5.909,0.000,0.000,62.79,37.60
5.912,0.000,0.000,62.79,37.70
5.915,0.000,0.000,63.64,37.78
5.916,0.000,0.000,63.64,37.84
5.934,0.000,0.000,64.50,37.88
5.935,0.000,0.000,64.50,37.92
5.952,0.000,0.000,64.50,37.94
5.953,0.000,0.000,64.50,37.97
5.962,0.000,0.000,65.34,38.02
5.963,0.000,0.000,65.34,38.06
5.967,0.000,0.000,65.34,38.09
5.968,0.000,0.000,65.34,38.12
5.970,0.000,0.000,66.15,38.15
5.970,0.000,0.000,66.15,38.17
5.976,0.000,0.000,67.01,38.15
5.977,0.000,0.000,67.01,38.14
5.978,0.000,0.000,67.01,38.13
5.979,0.000,0.000,67.01,38.12
6.003,0.000,0.000,67.85,38.14
6.004,0.000,0.000,67.85,38.16
6.011,0.000,0.000,68.69,38.21
6.020,0.000,0.000,68.69,38.25
6.023,0.000,0.000,69.51,38.28
6.025,0.000,0.000,69.51,38.31
6.059,0.000,0.000,70.31,38.31
6.060,0.000,0.000,70.31,38.31
6.061,0.000,0.000,70.31,38.31
6.063,0.000,0.000,70.31,38.30
6.067,0.000,0.000,70.99,38.45
6.070,0.000,0.000,70.99,38.57
6.071,0.000,0.000,71.76,38.56
6.072,0.000,0.000,71.76,38.54
6.074,0.000,0.000,71.76,38.53
6.077,0.000,0.000,71.76,38.52
6.088,0.000,0.000,72.45,38.60
6.102,0.000,0.000,72.45,38.65
6.161,0.000,0.000,73.08,38.80
6.187,0.000,0.000,73.08,38.92
6.189,0.000,0.000,73.66,39.20
6.195,0.000,0.000,73.66,39.42
6.201,0.000,0.000,74.20,39.45
6.205,0.000,0.000,74.20,39.47
6.207,0.000,0.000,74.62,39.75
6.221,0.000,0.000,74.62,39.97
6.234,0.000,0.000,74.62,40.15
6.235,0.000,0.000,74.62,40.29
6.236,0.000,0.000,74.95,40.60
6.238,0.000,0.000,74.95,40.85
6.239,0.000,0.000,75.23,41.17
6.240,0.000,0.000,75.23,41.42
6.242,0.000,0.000,75.23,41.63
6.243,0.000,0.000,75.23,41.79
6.244,0.000,0.000,75.41,42.05
6.244,0.000,0.000,75.41,42.26
6.246,0.000,0.000,75.51,42.86
6.247,0.000,0.000,75.51,43.34
6.255,0.000,0.000,75.51,43.72
6.266,0.000,0.000,75.51,44.02
6.268,0.000,0.000,75.46,44.59
6.269,0.000,0.000,75.46,45.04
6.274,0.000,0.000,75.32,45.69
6.278,0.000,0.000,75.32,46.21
6.279,0.000,0.000,75.32,46.63
6.280,0.000,0.000,75.32,46.96
6.290,0.000,0.000,75.08,47.65
6.290,0.000,0.000,75.08,48.20
6.294,0.000,0.000,75.08,48.64
6.295,0.000,0.000,75.08,49.00
6.296,0.000,0.000,74.72,49.65
6.301,0.000,0.000,74.72,50.17
6.302,0.000,0.000,74.72,50.58
6.303,0.000,0.000,74.72,50.92
6.321,0.000,0.000,74.30,51.56
6.322,0.000,0.000,74.30,52.08
6.324,0.000,0.000,73.78,52.95
6.325,0.000,0.000,73.78,53.65
6.326,0.000,0.000,73.78,54.21
6.327,0.000,0.000,73.78,54.65
6.330,0.000,0.000,73.18,55.32
6.334,0.000,0.000,73.18,55.86
6.336,0.000,0.000,72.51,56.70
6.337,0.000,0.000,72.51,57.37
6.351,0.000,0.000,72.51,57.91
6.353,0.000,0.000,72.51,58.34
6.370,0.000,0.000,71.76,59.03
6.371,0.000,0.000,71.76,59.59
6.374,0.000,0.000,71.76,60.04
6.379,0.000,0.000,71.76,60.39
6.384,0.000,0.000,70.94,60.99
6.385,0.000,0.000,70.94,61.46
6.387,0.000,0.000,70.03,62.17
6.388,0.000,0.000,70.03,62.74
6.418,0.000,0.000,69.09,63.47
6.419,0.000,0.000,69.09,64.07
6.426,0.000,0.000,68.11,64.89
6.432,0.000,0.000,68.11,65.55
6.435,0.000,0.000,67.07,66.53
6.437,0.000,0.000,67.07,67.31
6.469,0.000,0.000,65.92,68.47
6.470,0.000,0.000,65.92,69.41
6.470,0.000,0.000,65.92,70.15
6.471,0.000,0.000,65.92,70.75
6.476,0.000,0.000,64.72,71.28
6.479,0.000,0.000,64.72,71.70
6.485,0.000,0.000,63.47,72.81
6.486,0.000,0.000,63.47,73.69
6.487,0.000,0.000,63.47,74.40
6.487,0.000,0.000,63.47,74.97
6.518,0.000,0.000,62.17,75.55
6.519,0.000,0.000,62.17,76.01
6.526,0.000,0.000,60.87,76.30
6.535,0.000,0.000,60.87,76.54
6.536,0.000,0.000,59.53,77.42
6.536,0.000,0.000,59.53,78.13
6.537,0.000,0.000,59.53,78.70
6.544,0.000,0.000,59.53,79.15
6.547,0.000,0.000,58.13,80.04
6.551,0.000,0.000,58.13,80.75
6.552,0.000,0.000,58.13,81.32
6.553,0.000,0.000,58.13,81.77
6.587,0.000,0.000,56.72,81.97
6.591,0.000,0.000,56.72,82.14
6.592,0.000,0.000,56.72,82.26
6.602,0.000,0.000,56.72,82.37
6.608,0.000,0.000,55.30,82.35
6.612,0.000,0.000,55.30,82.34
6.613,0.000,0.000,53.87,83.18
6.617,0.000,0.000,53.87,83.85
6.619,0.000,0.000,52.45,83.76
6.620,0.000,0.000,52.45,83.69
6.621,0.000,0.000,52.45,83.64
6.621,0.000,0.000,52.45,83.59
6.634,0.000,0.000,51.03,83.81
6.636,0.000,0.000,51.03,83.99
6.648,0.000,0.000,51.03,84.13
6.651,0.000,0.000,51.03,84.24
6.666,0.000,0.000,49.59,84.26
6.668,0.000,0.000,49.59,84.27
6.674,0.000,0.000,48.12,84.68
6.677,0.000,0.000,48.12,85.00
6.687,0.000,0.000,46.67,84.85
6.695,0.000,0.000,46.67,84.73
6.711,0.000,0.000,45.21,84.62
6.712,0.000,0.000,45.21,84.53
6.734,0.000,0.000,43.77,84.02
6.735,0.000,0.000,43.77,83.61
6.737,0.000,0.000,42.35,83.61
6.738,0.000,0.000,42.35,83.61
6.739,0.000,0.000,42.35,83.61
6.739,0.000,0.000,42.35,83.61
6.746,0.000,0.000,40.96,83.24
6.751,0.000,0.000,40.96,82.95
6.752,0.000,0.000,40.96,82.71
6.753,0.000,0.000,40.96,82.52
6.755,0.000,0.000,39.60,81.96
6.759,0.000,0.000,39.60,81.51
6.786,0.000,0.000,38.33,80.58
6.787,0.000,0.000,38.33,79.84
6.792,0.000,0.000,36.99,78.90
6.796,0.000,0.000,36.99,78.15
6.801,0.000,0.000,35.74,77.21
6.802,0.000,0.000,35.74,76.46
6.803,0.000,0.000,35.74,75.86
6.804,0.000,0.000,35.74,75.38
6.834,0.000,0.000,34.53,74.45
6.835,0.000,0.000,34.53,73.71
6.841,0.000,0.000,33.36,72.73
6.847,0.000,0.000,33.36,71.95
6.849,0.000,0.000,32.22,71.20
6.851,0.000,0.000,32.22,70.60
6.857,0.000,0.000,32.22,70.12
6.861,0.000,0.000,32.22,69.74
6.863,0.000,0.000,31.11,68.92
6.867,0.000,0.000,31.11,68.27
6.887,0.000,0.000,31.11,67.74
6.890,0.000,0.000,31.11,67.32
6.905,0.000,0.000,30.06,66.02
6.907,0.000,0.000,30.06,64.98
6.911,0.000,0.000,28.99,63.78
6.912,0.000,0.000,28.99,62.83
6.919,0.000,0.000,27.96,61.73
6.920,0.000,0.000,27.96,60.85
6.920,0.000,0.000,27.96,60.15
6.921,0.000,0.000,27.96,59.59
6.953,0.000,0.000,26.90,58.69
6.954,0.000,0.000,26.90,57.97
6.957,0.000,0.000,26.90,57.39
6.961,0.000,0.000,26.90,56.92
6.962,0.000,0.000,25.89,55.93
6.963,0.000,0.000,25.89,55.14
6.968,0.000,0.000,24.86,54.44
6.969,0.000,0.000,24.86,53.88
6.994,0.000,0.000,23.90,53.22
6.995,0.000,0.000,23.90,52.69
7.002,0.000,0.000,22.96,51.71
7.003,0.000,0.000,22.96,50.93
7.018,0.000,0.000,22.06,49.91
7.019,0.000,0.000,22.06,49.09
7.020,0.000,0.000,22.06,48.44
7.021,0.000,0.000,22.06,47.92
7.026,0.000,0.000,21.23,47.30
7.028,0.000,0.000,21.23,46.81
7.036,0.000,0.000,21.23,46.42
7.040,0.000,0.000,21.23,46.10
7.055,0.000,0.000,20.40,45.25
7.060,0.000,0.000,20.40,44.57
7.063,0.000,0.000,20.40,44.03
7.067,0.000,0.000,20.40,43.60
7.088,0.000,0.000,19.63,42.76
7.090,0.000,0.000,19.63,42.09
7.094,0.000,0.000,18.84,41.20
7.095,0.000,0.000,18.84,40.49
7.101,0.000,0.000,18.16,39.55
7.102,0.000,0.000,18.16,38.80
7.103,0.000,0.000,18.16,38.20
7.104,0.000,0.000,18.16,37.72
7.108,0.000,0.000,17.50,37.01
7.109,0.000,0.000,17.50,36.44
7.111,0.000,0.000,17.50,35.99
7.114,0.000,0.000,17.50,35.63
7.146,0.000,0.000,16.88,34.96
7.147,0.000,0.000,16.88,34.43
7.148,0.000,0.000,16.35,33.75
7.153,0.000,0.000,16.35,33.21
7.155,0.000,0.000,15.83,32.50
7.157,0.000,0.000,15.83,31.94
7.161,0.000,0.000,15.83,31.49
7.163,0.000,0.000,15.83,31.13
7.185,0.000,0.000,15.33,30.57
7.195,0.000,0.000,15.33,30.12
7.197,0.000,0.000,15.33,29.77
7.203,0.000,0.000,15.33,29.48
7.207,0.000,0.000,14.79,28.98
7.209,0.000,0.000,14.79,28.58
7.214,0.000,0.000,14.23,28.12
7.218,0.000,0.000,14.23,27.76
7.218,0.000,0.000,14.23,27.47
7.219,0.000,0.000,14.23,27.23
7.221,0.000,0.000,13.78,26.85
7.224,0.000,0.000,13.78,26.54
7.227,0.000,0.000,13.78,26.29
7.228,0.000,0.000,13.78,26.09
7.264,0.000,0.000,13.48,25.72
7.267,0.000,0.000,13.48,25.43
7.268,0.000,0.000,13.48,25.19
7.269,0.000,0.000,13.48,25.00
7.270,0.000,0.000,13.17,24.67
7.271,0.000,0.000,13.17,24.40
7.278,0.000,0.000,12.91,24.05
7.280,0.000,0.000,12.91,23.78
7.284,0.000,0.000,12.91,23.55
7.285,0.000,0.000,12.91,23.37
7.287,0.000,0.000,12.71,23.02
7.288,0.000,0.000,12.71,22.73
7.319,0.000,0.000,12.52,22.35
