Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
11.161,0.000,0.000,56.62,83.96
11.161,0.000,0.000,56.62,83.96
11.201,0.000,0.000,55.30,80.68
11.201,0.000,0.000,55.30,80.68
11.214,0.000,0.000,53.99,78.71
11.214,0.000,0.000,53.99,78.71
11.215,0.000,0.000,52.83,81.72
11.215,0.000,0.000,52.83,81.72
11.225,0.000,0.000,51.64,80.57
11.225,0.000,0.000,51.64,80.57
11.241,0.000,0.000,50.43,79.48
11.241,0.000,0.000,50.43,79.48
11.257,0.000,0.000,49.25,79.22
11.257,0.000,0.000,49.25,79.22
11.273,0.000,0.000,48.15,80.01
11.273,0.000,0.000,48.15,80.01
11.290,0.000,0.000,47.13,76.37
11.290,0.000,0.000,47.13,76.37
11.305,0.000,0.000,46.22,73.38
11.305,0.000,0.000,46.22,73.38
11.321,0.000,0.000,45.52,70.59
11.321,0.000,0.000,45.52,70.59
11.340,0.000,0.000,45.11,66.67
11.340,0.000,0.000,45.11,66.67
11.353,0.000,0.000,44.97,62.04
11.353,0.000,0.000,44.97,62.04
11.369,0.000,0.000,45.07,57.19
11.369,0.000,0.000,45.07,57.19
11.389,0.000,0.000,45.36,52.44
11.389,0.000,0.000,45.36,52.44
11.401,0.000,0.000,45.82,48.34
11.401,0.000,0.000,45.82,48.34
11.416,0.000,0.000,46.47,44.99
11.417,0.000,0.000,46.47,44.99
11.460,0.000,0.000,47.32,42.46
11.460,0.000,0.000,47.32,42.46
11.464,0.000,0.000,48.35,40.39
11.464,0.000,0.000,48.35,40.39
11.465,0.000,0.000,49.52,38.33
11.465,0.000,0.000,49.52,38.33
11.489,0.000,0.000,50.78,37.07
11.489,0.000,0.000,50.78,37.07
11.496,0.000,0.000,52.12,35.67
11.496,0.000,0.000,52.12,35.67
11.512,0.000,0.000,53.52,34.92
11.512,0.000,0.000,53.52,34.92
11.540,0.000,0.000,54.92,34.50
11.540,0.000,0.000,54.92,34.50
11.544,0.000,0.000,56.31,34.31
11.544,0.000,0.000,56.31,34.31
11.560,0.000,0.000,57.61,34.17
11.560,0.000,0.000,57.61,34.17
11.584,0.000,0.000,58.99,34.41
11.584,0.000,0.000,58.99,34.41
11.594,0.000,0.000,60.47,34.38
11.594,0.000,0.000,60.47,34.38
11.608,0.000,0.000,62.00,34.09
11.608,0.000,0.000,62.00,34.09
11.624,0.000,0.000,63.56,33.99
11.624,0.000,0.000,63.56,33.99
11.644,0.000,0.000,65.20,33.74
11.644,0.000,0.000,65.20,33.74
11.656,0.000,0.000,66.71,33.59
11.656,0.000,0.000,66.71,33.59
11.673,0.000,0.000,68.04,33.70
11.673,0.000,0.000,68.04,33.70
11.690,0.000,0.000,69.38,34.01
11.690,0.000,0.000,69.38,34.01
11.704,0.000,0.000,70.96,33.84
11.704,0.000,0.000,70.96,33.84
11.721,0.000,0.000,72.69,33.82
11.721,0.000,0.000,72.69,33.82
11.741,0.000,0.000,74.49,33.73
11.741,0.000,0.000,74.49,33.73
11.753,0.000,0.000,76.27,33.30
11.753,0.000,0.000,76.27,33.30
11.769,0.000,0.000,77.99,33.12
11.769,0.000,0.000,77.99,33.12
11.801,0.000,0.000,79.74,33.21
11.801,0.000,0.000,79.74,33.21
11.802,0.000,0.000,81.66,33.05
11.802,0.000,0.000,81.66,33.05
11.817,0.000,0.000,84.05,33.00
11.817,0.000,0.000,84.05,33.00
11.844,0.000,0.000,86.90,33.00
11.844,0.000,0.000,86.90,33.00
11.848,0.000,0.000,89.87,33.00
11.848,0.000,0.000,89.87,33.00
11.865,0.000,0.000,92.57,33.00
11.865,0.000,0.000,92.57,33.00
11.893,0.000,0.000,94.40,33.00
11.893,0.000,0.000,94.40,33.00
11.897,0.000,0.000,95.24,33.00
11.897,0.000,0.000,95.24,33.00
11.913,0.000,0.000,95.86,33.05
11.913,0.000,0.000,95.86,33.05
11.940,0.000,0.000,96.39,35.06
11.940,0.000,0.000,96.39,35.06
11.945,0.000,0.000,96.78,38.35
11.945,0.000,0.000,96.78,38.35
11.961,0.000,0.000,97.04,41.31
11.961,0.000,0.000,97.04,41.31
12.003,0.000,0.000,97.25,43.48
12.003,0.000,0.000,97.25,43.48
12.017,0.000,0.000,97.48,44.79
12.017,0.000,0.000,97.48,44.79
12.017,0.000,0.000,97.67,44.77
12.017,0.000,0.000,97.67,44.77
12.033,0.000,0.000,97.78,45.99
12.033,0.000,0.000,97.78,45.99
12.040,0.000,0.000,97.77,46.83
12.040,0.000,0.000,97.77,46.83
12.056,0.000,0.000,97.63,47.90
12.056,0.000,0.000,97.63,47.90
12.073,0.000,0.000,97.29,49.58
12.073,0.000,0.000,97.29,49.58
12.120,0.000,0.000,96.70,52.22
12.120,0.000,0.000,96.70,52.22
12.120,0.000,0.000,95.91,99.33
12.120,0.000,0.000,95.91,99.33
12.121,0.000,0.000,94.88,100.00
12.121,0.000,0.000,94.88,100.00
12.139,0.000,0.000,93.67,100.00
12.139,0.000,0.000,93.67,100.00
12.152,0.000,0.000,92.26,100.00
12.152,0.000,0.000,92.26,100.00
12.168,0.000,0.000,90.60,100.00
12.168,0.000,0.000,90.60,100.00
12.189,0.000,0.000,89.02,82.80
12.189,0.000,0.000,89.02,82.80
12.201,0.000,0.000,87.56,84.99
12.201,0.000,0.000,87.56,84.99
12.217,0.000,0.000,86.07,86.81
12.217,0.000,0.000,86.07,86.81
12.240,0.000,0.000,84.51,87.42
12.240,0.000,0.000,84.51,87.42
12.249,0.000,0.000,82.88,87.36
12.249,0.000,0.000,82.88,87.36
12.264,0.000,0.000,81.03,89.49
12.264,0.000,0.000,81.03,89.49
12.290,0.000,0.000,78.95,92.18
12.290,0.000,0.000,78.95,92.18
12.297,0.000,0.000,77.01,96.84
12.297,0.000,0.000,77.01,96.84
12.312,0.000,0.000,75.36,97.67
12.312,0.000,0.000,75.36,97.67
12.340,0.000,0.000,73.71,96.72
12.340,0.000,0.000,73.71,96.72
12.345,0.000,0.000,71.92,96.82
12.345,0.000,0.000,71.92,96.82
12.361,0.000,0.000,70.00,97.24
12.361,0.000,0.000,70.00,97.24
12.403,0.000,0.000,68.11,93.80
12.403,0.000,0.000,68.11,93.80
12.417,0.000,0.000,66.30,90.72
12.417,0.000,0.000,66.30,90.72
12.417,0.000,0.000,64.58,100.00
12.417,0.000,0.000,64.58,100.00
12.424,0.000,0.000,62.92,100.00
12.424,0.000,0.000,62.92,100.00
12.441,0.000,0.000,61.34,100.00
12.441,0.000,0.000,61.34,100.00
12.457,0.000,0.000,59.95,100.00
12.457,0.000,0.000,59.95,100.00
12.472,0.000,0.000,58.65,100.00
12.472,0.000,0.000,58.65,100.00
12.489,0.000,0.000,57.19,85.68
12.489,0.000,0.000,57.19,85.68
12.504,0.000,0.000,55.30,87.04
12.504,0.000,0.000,55.30,87.04
12.521,0.000,0.000,53.19,90.23
12.521,0.000,0.000,53.19,90.23
12.539,0.000,0.000,51.10,94.06
12.540,0.000,0.000,51.10,94.06
12.553,0.000,0.000,49.24,98.59
12.553,0.000,0.000,49.24,98.59
12.568,0.000,0.000,47.71,99.23
12.568,0.000,0.000,47.71,99.23
12.590,0.000,0.000,46.53,92.84
12.590,0.000,0.000,46.53,92.84
12.601,0.000,0.000,45.62,85.76
12.601,0.000,0.000,45.62,85.76
12.617,0.000,0.000,44.81,78.48
12.617,0.000,0.000,44.81,78.48
12.640,0.000,0.000,44.28,70.29
12.640,0.000,0.000,44.28,70.29
12.649,0.000,0.000,43.98,63.90
12.649,0.000,0.000,43.98,63.90
12.664,0.000,0.000,43.89,59.43
12.664,0.000,0.000,43.89,59.43
12.690,0.000,0.000,43.97,55.11
12.690,0.000,0.000,43.97,55.11
12.696,0.000,0.000,44.19,51.05
12.696,0.000,0.000,44.19,51.05
12.712,0.000,0.000,44.51,48.12
12.712,0.000,0.000,44.51,48.12
12.741,0.000,0.000,44.96,45.92
12.741,0.000,0.000,44.96,45.92
12.744,0.000,0.000,45.44,44.22
12.744,0.000,0.000,45.44,44.22
12.761,0.000,0.000,45.96,43.10
12.761,0.000,0.000,45.96,43.10
12.803,0.000,0.000,46.62,42.28
12.803,0.000,0.000,46.62,42.28
12.817,0.000,0.000,47.40,41.48
12.817,0.000,0.000,47.40,41.48
12.817,0.000,0.000,48.38,39.66
12.818,0.000,0.000,48.38,39.66
12.824,0.000,0.000,49.57,38.13
12.825,0.000,0.000,49.57,38.13
12.840,0.000,0.000,50.92,36.64
12.841,0.000,0.000,50.92,36.64
12.857,0.000,0.000,52.32,35.45
12.857,0.000,0.000,52.32,35.45
12.874,0.000,0.000,53.76,34.62
12.874,0.000,0.000,53.76,34.62
12.914,0.000,0.000,55.21,35.05
12.914,0.000,0.000,55.21,35.05
12.914,0.000,0.000,56.59,33.06
12.914,0.000,0.000,56.59,33.06
12.921,0.000,0.000,57.84,33.06
12.921,0.000,0.000,57.84,33.06
12.940,0.000,0.000,59.01,33.16
12.940,0.000,0.000,59.01,33.16
12.953,0.000,0.000,60.19,33.15
12.953,0.000,0.000,60.19,33.15
12.968,0.000,0.000,61.28,33.07
12.968,0.000,0.000,61.28,33.07
12.990,0.000,0.000,62.22,35.83
12.990,0.000,0.000,62.22,35.83
13.000,0.000,0.000,63.11,36.08
13.000,0.000,0.000,63.11,36.08
13.017,0.000,0.000,64.02,36.32
13.017,0.000,0.000,64.02,36.32
13.039,0.000,0.000,64.90,37.10
13.039,0.000,0.000,64.90,37.10
13.048,0.000,0.000,65.91,37.29
13.048,0.000,0.000,65.91,37.29
13.065,0.000,0.000,67.13,36.61
13.065,0.000,0.000,67.13,36.61
13.089,0.000,0.000,68.70,36.20
13.089,0.000,0.000,68.70,36.20
13.097,0.000,0.000,70.53,34.64
13.097,0.000,0.000,70.53,34.64
13.112,0.000,0.000,72.51,33.69
13.113,0.000,0.000,72.51,33.69
13.140,0.000,0.000,74.81,33.11
13.140,0.000,0.000,74.81,33.11
13.145,0.000,0.000,77.31,33.00
13.145,0.000,0.000,77.31,33.00
13.161,0.000,0.000,79.87,33.00
13.161,0.000,0.000,79.87,33.00
13.185,0.000,0.000,82.73,33.00
13.185,0.000,0.000,82.73,33.00
13.197,0.000,0.000,86.04,33.00
13.197,0.000,0.000,86.04,33.00
13.209,0.000,0.000,89.54,33.00
13.209,0.000,0.000,89.54,33.00
13.234,0.000,0.000,92.89,33.00
13.234,0.000,0.000,92.89,33.00
13.245,0.000,0.000,95.83,33.00
13.245,0.000,0.000,95.83,33.00
13.257,0.000,0.000,97.48,33.00
13.257,0.000,0.000,97.48,33.00
13.273,0.000,0.000,98.37,33.00
13.273,0.000,0.000,98.37,33.00
13.313,0.000,0.000,99.01,33.03
13.313,0.000,0.000,99.01,33.03
13.313,0.000,0.000,99.43,34.34
13.313,0.000,0.000,99.43,34.34
13.321,0.000,0.000,99.73,38.56
13.321,0.000,0.000,99.73,38.56
13.340,0.000,0.000,100.23,41.28
13.340,0.000,0.000,100.23,41.28
13.352,0.000,0.000,100.64,42.31
13.352,0.000,0.000,100.64,42.31
13.369,0.000,0.000,100.97,42.48
13.369,0.000,0.000,100.97,42.48
13.389,0.000,0.000,100.92,44.60
13.389,0.000,0.000,100.92,44.60
13.401,0.000,0.000,100.69,46.54
13.401,0.000,0.000,100.69,46.54
13.416,0.000,0.000,100.49,48.79
13.416,0.000,0.000,100.49,48.79
13.444,0.000,0.000,100.28,51.04
13.444,0.000,0.000,100.28,51.04
13.449,0.000,0.000,100.08,52.99
13.449,0.000,0.000,100.08,52.99
13.465,0.000,0.000,99.63,54.54
13.465,0.000,0.000,99.63,54.54
13.489,0.000,0.000,98.74,56.97
13.489,0.000,0.000,98.74,56.97
13.496,0.000,0.000,97.63,61.73
13.496,0.000,0.000,97.63,61.73
13.513,0.000,0.000,96.37,66.58
13.513,0.000,0.000,96.37,66.58
13.553,0.000,0.000,94.96,72.34
13.553,0.000,0.000,94.96,72.34
13.566,0.000,0.000,93.40,76.15
13.566,0.000,0.000,93.40,76.15
13.567,0.000,0.000,91.60,85.21
13.567,0.000,0.000,91.60,85.21
13.583,0.000,0.000,89.56,92.77
13.583,0.000,0.000,89.56,92.77
13.592,0.000,0.000,87.38,99.82
13.592,0.000,0.000,87.38,99.82
13.610,0.000,0.000,85.06,100.00
13.610,0.000,0.000,85.06,100.00
13.624,0.000,0.000,82.49,100.00
13.624,0.000,0.000,82.49,100.00
13.641,0.000,0.000,79.81,100.00
13.641,0.000,0.000,79.81,100.00
13.656,0.000,0.000,77.25,100.00
13.656,0.000,0.000,77.25,100.00
13.673,0.000,0.000,75.10,100.00
13.673,0.000,0.000,75.10,100.00
13.690,0.000,0.000,73.10,100.00
13.690,0.000,0.000,73.10,100.00
13.705,0.000,0.000,71.02,100.00
13.705,0.000,0.000,71.02,100.00
13.721,0.000,0.000,68.76,100.00
13.721,0.000,0.000,68.76,100.00
13.743,0.000,0.000,66.55,100.00
13.743,0.000,0.000,66.55,100.00
13.752,0.000,0.000,64.45,100.00
13.752,0.000,0.000,64.45,100.00
13.769,0.000,0.000,62.37,100.00
13.769,0.000,0.000,62.37,100.00
13.790,0.000,0.000,60.31,100.00
13.790,0.000,0.000,60.31,100.00
13.801,0.000,0.000,58.31,100.00
13.801,0.000,0.000,58.31,100.00
13.816,0.000,0.000,56.45,100.00
13.816,0.000,0.000,56.45,100.00
13.840,0.000,0.000,54.73,100.00
13.840,0.000,0.000,54.73,100.00
13.850,0.000,0.000,52.89,99.29
13.850,0.000,0.000,52.89,99.29
13.865,0.000,0.000,51.01,98.39
13.865,0.000,0.000,51.01,98.39
13.894,0.000,0.000,49.01,97.97
13.894,0.000,0.000,49.01,97.97
13.902,0.000,0.000,46.98,97.56
13.902,0.000,0.000,46.98,97.56
13.913,0.000,0.000,45.11,98.69
13.913,0.000,0.000,45.11,98.69
13.950,0.000,0.000,43.65,95.90
13.950,0.000,0.000,43.65,95.90
13.961,0.000,0.000,42.48,88.52
13.961,0.000,0.000,42.48,88.52
13.962,0.000,0.000,41.50,83.85
13.962,0.000,0.000,41.50,83.85
13.983,0.000,0.000,40.44,77.90
13.983,0.000,0.000,40.44,77.90
13.993,0.000,0.000,39.18,73.16
13.993,0.000,0.000,39.18,73.16
14.009,0.000,0.000,38.10,70.41
14.009,0.000,0.000,38.10,70.41
14.024,0.000,0.000,37.48,68.47
14.024,0.000,0.000,37.48,68.47
14.041,0.000,0.000,37.46,62.08
14.041,0.000,0.000,37.46,62.08
14.057,0.000,0.000,37.70,56.31
14.057,0.000,0.000,37.70,56.31
14.073,0.000,0.000,38.05,50.34
14.073,0.000,0.000,38.05,50.34
14.090,0.000,0.000,38.54,45.22
14.090,0.000,0.000,38.54,45.22
14.105,0.000,0.000,38.86,42.58
14.105,0.000,0.000,38.86,42.58
14.121,0.000,0.000,39.14,41.85
14.121,0.000,0.000,39.14,41.85
14.140,0.000,0.000,39.99,40.93
14.140,0.000,0.000,39.99,40.93
14.153,0.000,0.000,40.97,39.34
14.153,0.000,0.000,40.97,39.34
14.169,0.000,0.000,41.94,38.51
14.169,0.000,0.000,41.94,38.51
14.189,0.000,0.000,42.91,37.76
14.189,0.000,0.000,42.91,37.76
14.201,0.000,0.000,43.85,36.43
14.201,0.000,0.000,43.85,36.43
14.217,0.000,0.000,44.96,35.99
14.217,0.000,0.000,44.96,35.99
14.240,0.000,0.000,46.24,36.02
14.240,0.000,0.000,46.24,36.02
14.248,0.000,0.000,47.76,35.40
14.248,0.000,0.000,47.76,35.40
14.265,0.000,0.000,49.60,34.35
14.265,0.000,0.000,49.60,34.35
14.289,0.000,0.000,51.92,33.56
14.289,0.000,0.000,51.92,33.56
14.296,0.000,0.000,55.00,33.00
14.296,0.000,0.000,55.00,33.00
14.312,0.000,0.000,58.33,33.00
14.312,0.000,0.000,58.33,33.00
14.341,0.000,0.000,61.36,33.00
14.341,0.000,0.000,61.36,33.00
14.345,0.000,0.000,64.29,33.00
14.345,0.000,0.000,64.29,33.00
14.361,0.000,0.000,67.47,33.00
14.361,0.000,0.000,67.47,33.00
14.383,0.000,0.000,70.83,33.00
14.383,0.000,0.000,70.83,33.00
14.392,0.000,0.000,74.12,33.00
14.392,0.000,0.000,74.12,33.00
14.408,0.000,0.000,77.10,33.00
14.408,0.000,0.000,77.10,33.00
14.424,0.000,0.000,79.51,33.00
14.424,0.000,0.000,79.51,33.00
14.440,0.000,0.000,81.68,33.00
14.440,0.000,0.000,81.68,33.00
14.457,0.000,0.000,83.87,33.00
14.457,0.000,0.000,83.87,33.00
14.473,0.000,0.000,85.84,33.00
14.473,0.000,0.000,85.84,33.00
14.490,0.000,0.000,87.14,33.00
14.490,0.000,0.000,87.14,33.00
14.505,0.000,0.000,87.64,33.48
14.505,0.000,0.000,87.64,33.48
14.521,0.000,0.000,87.83,35.33
14.521,0.000,0.000,87.83,35.33
14.540,0.000,0.000,88.19,38.26
14.540,0.000,0.000,88.19,38.26
14.553,0.000,0.000,88.66,41.34
14.553,0.000,0.000,88.66,41.34
14.568,0.000,0.000,89.26,42.93
14.568,0.000,0.000,89.26,42.93
14.589,0.000,0.000,89.90,42.72
14.589,0.000,0.000,89.90,42.72
14.600,0.000,0.000,90.48,41.61
14.600,0.000,0.000,90.48,41.61
14.616,0.000,0.000,91.29,40.38
14.616,0.000,0.000,91.29,40.38
14.640,0.000,0.000,92.63,38.84
14.640,0.000,0.000,92.63,38.84
14.649,0.000,0.000,93.97,37.43
14.649,0.000,0.000,93.97,37.43
14.664,0.000,0.000,94.74,37.07
14.664,0.000,0.000,94.74,37.07
14.689,0.000,0.000,94.81,38.08
14.689,0.000,0.000,94.81,38.08
14.696,0.000,0.000,93.45,43.78
14.696,0.000,0.000,93.45,43.78
14.713,0.000,0.000,91.77,53.28
14.713,0.000,0.000,91.77,53.28
14.741,0.000,0.000,89.36,69.52
14.741,0.000,0.000,89.36,69.52
14.745,0.000,0.000,87.22,87.47
14.745,0.000,0.000,87.22,87.47
14.761,0.000,0.000,85.15,100.00
14.761,0.000,0.000,85.15,100.00
14.782,0.000,0.000,82.90,100.00
14.782,0.000,0.000,82.90,100.00
14.793,0.000,0.000,80.81,100.00
14.793,0.000,0.000,80.81,100.00
14.808,0.000,0.000,78.79,100.00
14.808,0.000,0.000,78.79,100.00
14.834,0.000,0.000,76.79,100.00
14.834,0.000,0.000,76.79,100.00
14.846,0.000,0.000,74.91,100.00
14.846,0.000,0.000,74.91,100.00
14.856,0.000,0.000,73.25,100.00
14.856,0.000,0.000,73.25,100.00
14.872,0.000,0.000,71.98,95.07
14.872,0.000,0.000,71.98,95.07
14.897,0.000,0.000,71.16,86.91
14.897,0.000,0.000,71.16,86.91
14.905,0.000,0.000,70.69,78.49
14.905,0.000,0.000,70.69,78.49
14.921,0.000,0.000,70.44,70.04
14.921,0.000,0.000,70.44,70.04
14.943,0.000,0.000,70.30,61.49
14.943,0.000,0.000,70.30,61.49
14.953,0.000,0.000,70.14,56.69
14.953,0.000,0.000,70.14,56.69
14.968,0.000,0.000,70.10,53.66
14.968,0.000,0.000,70.10,53.66
14.990,0.000,0.000,70.99,48.86
14.990,0.000,0.000,70.99,48.86
15.001,0.000,0.000,71.39,46.70
15.001,0.000,0.000,71.39,46.70
15.016,0.000,0.000,71.83,44.88
15.016,0.000,0.000,71.83,44.88
15.044,0.000,0.000,73.30,40.84
15.044,0.000,0.000,73.30,40.84
15.048,0.000,0.000,74.80,37.40
15.048,0.000,0.000,74.80,37.40
15.064,0.000,0.000,76.19,36.42
15.064,0.000,0.000,76.19,36.42
15.089,0.000,0.000,78.59,34.26
15.089,0.000,0.000,78.59,34.26
15.097,0.000,0.000,81.73,33.00
15.097,0.000,0.000,81.73,33.00
15.113,0.000,0.000,84.40,33.00
15.113,0.000,0.000,84.40,33.00
15.140,0.000,0.000,86.82,33.00
15.140,0.000,0.000,86.82,33.00
15.145,0.000,0.000,88.94,33.00
15.145,0.000,0.000,88.94,33.00
15.160,0.000,0.000,90.41,33.00
15.160,0.000,0.000,90.41,33.00
15.184,0.000,0.000,91.35,33.00
15.184,0.000,0.000,91.35,33.00
15.194,0.000,0.000,92.20,33.61
15.194,0.000,0.000,92.20,33.61
15.210,0.000,0.000,93.06,35.03
15.210,0.000,0.000,93.06,35.03
15.224,0.000,0.000,93.31,38.01
15.224,0.000,0.000,93.31,38.01
15.245,0.000,0.000,93.11,41.69
15.245,0.000,0.000,93.11,41.69
15.257,0.000,0.000,92.78,45.13
15.257,0.000,0.000,92.78,45.13
15.273,0.000,0.000,92.86,47.48
15.273,0.000,0.000,92.86,47.48
15.295,0.000,0.000,93.29,49.06
15.295,0.000,0.000,93.29,49.06
15.304,0.000,0.000,93.12,50.71
15.304,0.000,0.000,93.12,50.71
15.321,0.000,0.000,93.36,49.27
15.321,0.000,0.000,93.36,49.27
15.340,0.000,0.000,92.97,49.33
15.340,0.000,0.000,92.97,49.33
15.352,0.000,0.000,92.26,52.52
15.352,0.000,0.000,92.26,52.52
15.368,0.000,0.000,91.38,57.50
15.368,0.000,0.000,91.38,57.50
15.389,0.000,0.000,90.33,60.67
15.389,0.000,0.000,90.33,60.67
15.401,0.000,0.000,89.33,66.99
15.401,0.000,0.000,89.33,66.99
15.416,0.000,0.000,88.14,71.47
15.416,0.000,0.000,88.14,71.47
15.443,0.000,0.000,86.59,74.78
15.443,0.000,0.000,86.59,74.78
15.448,0.000,0.000,84.66,82.19
15.448,0.000,0.000,84.66,82.19
15.464,0.000,0.000,82.68,88.79
15.464,0.000,0.000,82.68,88.79
15.491,0.000,0.000,81.06,90.44
15.491,0.000,0.000,81.06,90.44
15.496,0.000,0.000,80.01,90.62
15.496,0.000,0.000,80.01,90.62
15.513,0.000,0.000,79.34,85.73
15.513,0.000,0.000,79.34,85.73
15.538,0.000,0.000,78.62,77.28
15.538,0.000,0.000,78.62,77.28
15.544,0.000,0.000,77.96,70.01
15.544,0.000,0.000,77.96,70.01
15.561,0.000,0.000,77.56,65.21
15.561,0.000,0.000,77.56,65.21
15.585,0.000,0.000,77.16,61.08
15.585,0.000,0.000,77.16,61.08
15.596,0.000,0.000,76.37,61.36
15.596,0.000,0.000,76.37,61.36
15.609,0.000,0.000,75.36,63.44
15.609,0.000,0.000,75.36,63.44
15.624,0.000,0.000,74.67,63.66
15.624,0.000,0.000,74.67,63.66
15.647,0.000,0.000,73.76,65.41
15.647,0.000,0.000,73.76,65.41
15.657,0.000,0.000,72.84,68.91
15.657,0.000,0.000,72.84,68.91
15.673,0.000,0.000,71.85,70.43
15.673,0.000,0.000,71.85,70.43
15.694,0.000,0.000,70.73,69.48
15.694,0.000,0.000,70.73,69.48
15.705,0.000,0.000,69.55,72.55
15.705,0.000,0.000,69.55,72.55
15.721,0.000,0.000,68.28,75.29
15.721,0.000,0.000,68.28,75.29
15.740,0.000,0.000,67.37,73.67
15.740,0.000,0.000,67.37,73.67
15.753,0.000,0.000,66.96,71.02
15.753,0.000,0.000,66.96,71.02
15.768,0.000,0.000,66.65,67.45
15.768,0.000,0.000,66.65,67.45
15.791,0.000,0.000,66.32,62.41
15.791,0.000,0.000,66.32,62.41
15.800,0.000,0.000,65.99,59.05
15.800,0.000,0.000,65.99,59.05
15.816,0.000,0.000,65.53,57.67
15.816,0.000,0.000,65.53,57.67
15.840,0.000,0.000,64.86,58.29
15.840,0.000,0.000,64.86,58.29
15.849,0.000,0.000,63.94,60.94
15.849,0.000,0.000,63.94,60.94
15.865,0.000,0.000,62.67,65.85
15.865,0.000,0.000,62.67,65.85
15.890,0.000,0.000,60.95,70.56
15.890,0.000,0.000,60.95,70.56
15.896,0.000,0.000,59.05,81.29
15.896,0.000,0.000,59.05,81.29
15.913,0.000,0.000,57.24,88.00
15.913,0.000,0.000,57.24,88.00
15.945,0.000,0.000,55.59,93.04
15.945,0.000,0.000,55.59,93.04
15.945,0.000,0.000,54.12,93.99
15.945,0.000,0.000,54.12,93.99
15.960,0.000,0.000,52.81,93.34
15.960,0.000,0.000,52.81,93.34
15.977,0.000,0.000,51.48,86.20
15.977,0.000,0.000,51.48,86.20
15.995,0.000,0.000,50.27,82.33
15.995,0.000,0.000,50.27,82.33
16.009,0.000,0.000,49.21,79.14
16.009,0.000,0.000,49.21,79.14
16.027,0.000,0.000,48.12,77.08
16.027,0.000,0.000,48.12,77.08
16.046,0.000,0.000,47.04,74.89
16.046,0.000,0.000,47.04,74.89
16.057,0.000,0.000,46.04,73.58
16.057,0.000,0.000,46.04,73.58
16.073,0.000,0.000,45.26,71.54
16.073,0.000,0.000,45.26,71.54
16.098,0.000,0.000,44.47,69.17
16.098,0.000,0.000,44.47,69.17
16.105,0.000,0.000,43.60,67.89
16.105,0.000,0.000,43.60,67.89
16.121,0.000,0.000,42.42,68.33
16.121,0.000,0.000,42.42,68.33
16.139,0.000,0.000,40.95,69.18
16.139,0.000,0.000,40.95,69.18
16.153,0.000,0.000,39.34,72.68
16.153,0.000,0.000,39.34,72.68
16.168,0.000,0.000,37.97,74.99
16.168,0.000,0.000,37.97,74.99
16.193,0.000,0.000,37.04,74.32
16.193,0.000,0.000,37.04,74.32
16.200,0.000,0.000,36.36,70.78
16.200,0.000,0.000,36.36,70.78
16.217,0.000,0.000,35.78,65.86
16.217,0.000,0.000,35.78,65.86
16.240,0.000,0.000,35.31,59.90
16.240,0.000,0.000,35.31,59.90
16.249,0.000,0.000,34.95,55.11
16.249,0.000,0.000,34.95,55.11
16.264,0.000,0.000,34.70,52.17
16.264,0.000,0.000,34.70,52.17
16.293,0.000,0.000,34.57,49.97
16.293,0.000,0.000,34.57,49.97
16.296,0.000,0.000,34.41,48.57
16.296,0.000,0.000,34.41,48.57
16.313,0.000,0.000,34.23,47.34
16.313,0.000,0.000,34.23,47.34
16.340,0.000,0.000,33.90,46.78
16.340,0.000,0.000,33.90,46.78
16.344,0.000,0.000,33.45,47.64
16.344,0.000,0.000,33.45,47.64
16.361,0.000,0.000,33.02,48.28
16.361,0.000,0.000,33.02,48.28
16.383,0.000,0.000,32.63,48.60
16.383,0.000,0.000,32.63,48.60
16.393,0.000,0.000,32.33,48.85
16.393,0.000,0.000,32.33,48.85
16.408,0.000,0.000,32.14,48.41
16.408,0.000,0.000,32.14,48.41
16.433,0.000,0.000,32.02,46.47
16.433,0.000,0.000,32.02,46.47
16.440,0.000,0.000,31.89,45.51
16.440,0.000,0.000,31.89,45.51
16.457,0.000,0.000,31.65,44.77
16.457,0.000,0.000,31.65,44.77
16.473,0.000,0.000,31.37,44.39
16.473,0.000,0.000,31.37,44.39
16.495,0.000,0.000,31.07,44.35
16.495,0.000,0.000,31.07,44.35
16.504,0.000,0.000,30.91,44.51
16.504,0.000,0.000,30.91,44.51
16.521,0.000,0.000,30.79,44.28
16.521,0.000,0.000,30.79,44.28
16.541,0.000,0.000,30.67,43.75
16.541,0.000,0.000,30.67,43.75
16.553,0.000,0.000,30.50,43.41
16.553,0.000,0.000,30.50,43.41
16.568,0.000,0.000,30.24,43.16
16.568,0.000,0.000,30.24,43.16
16.589,0.000,0.000,30.00,43.00
16.589,0.000,0.000,30.00,43.00
16.600,0.000,0.000,29.93,42.83
16.600,0.000,0.000,29.93,42.83
16.616,0.000,0.000,30.06,42.23
16.616,0.000,0.000,30.06,42.23
16.645,0.000,0.000,30.22,41.31
16.645,0.000,0.000,30.22,41.31
16.649,0.000,0.000,30.08,40.84
16.649,0.000,0.000,30.08,40.84
16.665,0.000,0.000,29.71,40.92
16.665,0.000,0.000,29.71,40.92
16.689,0.000,0.000,29.45,41.17
16.689,0.000,0.000,29.45,41.17
16.696,0.000,0.000,29.41,41.65
16.696,0.000,0.000,29.41,41.65
16.713,0.000,0.000,29.58,41.72
16.713,0.000,0.000,29.58,41.72
16.740,0.000,0.000,30.03,40.43
16.740,0.000,0.000,30.03,40.43
